date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:46:50	59344/59344	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202023%2005:00:47%20GMT	https://ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.minf92b.css	(from https://ciuskill.com/)
09:46:50	26702/26702	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202023%2005:00:47%20GMT	https://ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.16.6	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.minf92b.css	(from https://ciuskill.com/)
09:46:51	135053/135053	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202023%2012:08:00%20GMT	https://ciuskill.com/wp-content/uploads/elementor/css/post-23982.css?ver=1697717280	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/uploads/elementor/css/post-23982f4fa.css	(from https://ciuskill.com/)
09:46:51	23743/23743	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202023%2009:13:00%20GMT	https://ciuskill.com/wp-content/uploads/elementor/css/post-9088.css?ver=1697706780	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/uploads/elementor/css/post-9088a8d7.css	(from https://ciuskill.com/)
09:46:52	24826/24826	---M-Z	200	added ('OK')	text/css	date:Fri,%2001%20Dec%202023%2006:45:37%20GMT	https://ciuskill.com/wp-content/uploads/elementor/css/post-206.css?ver=1701413137	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/uploads/elementor/css/post-2066fd4.css	(from https://ciuskill.com/)
09:46:54	152584/152584	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Sep%202023%2017:27:10%20GMT	https://ciuskill.com/wp-content/themes/estudiar/vamtam/assets/css/dist/all.css?ver=1694366858	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/themes/estudiar/vamtam/assets/css/dist/allbabb.css	(from https://ciuskill.com/)
09:46:54	71044/71044	---M--	200	added ('OK')	font/woff2	date:Sun,%2010%20Sep%202023%2017:27:10%20GMT	https://ciuskill.com/wp-content/themes/estudiar/vamtam/assets/fonts/icons/icomoon.woff2	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/themes/estudiar/vamtam/assets/fonts/icons/icomoon.woff2	(from https://ciuskill.com/)
09:46:57	205728/205728	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2010%20Sep%202023%2017:27:10%20GMT	https://ciuskill.com/wp-content/themes/estudiar/vamtam/assets/fonts/icons/icomoon.ttf	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/themes/estudiar/vamtam/assets/fonts/icons/icomoon.ttf	(from https://ciuskill.com/)
09:46:57	205804/205804	---M--	200	added ('OK')	font/woff	date:Sun,%2010%20Sep%202023%2017:27:10%20GMT	https://ciuskill.com/wp-content/themes/estudiar/vamtam/assets/fonts/icons/icomoon.woff	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/themes/estudiar/vamtam/assets/fonts/icons/icomoon.woff	(from https://ciuskill.com/)
09:46:58	131892/131892	---M--	200	added ('OK')	font/woff2	date:Sun,%2010%20Sep%202023%2017:27:10%20GMT	https://ciuskill.com/wp-content/themes/estudiar/vamtam/assets/fonts/theme-icons/theme-icons.woff2	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/themes/estudiar/vamtam/assets/fonts/theme-icons/theme-icons.woff2	(from https://ciuskill.com/)
09:46:58	177/177	---M--	200	added ('OK')	text/css	date:Sun,%2010%20Sep%202023%2017:27:29%20GMT	https://ciuskill.com/wp-content/themes/estudiar-child/style.css?ver=6.4.2	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/themes/estudiar-child/style1e39.css	(from https://ciuskill.com/)
09:46:58	347800/347800	---M--	200	added ('OK')	font/woff	date:Sun,%2010%20Sep%202023%2017:27:10%20GMT	https://ciuskill.com/wp-content/themes/estudiar/vamtam/assets/fonts/theme-icons/theme-icons.woff	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/themes/estudiar/vamtam/assets/fonts/theme-icons/theme-icons.woff	(from https://ciuskill.com/)
09:46:58	4075/4075	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-crop.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-crop4250.css	(from https://ciuskill.com/)
09:46:59	3527/3527	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-modal.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-modal4250.css	(from https://ciuskill.com/)
09:46:59	31286/31286	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/jquery-ui/jquery-ui.min.css?ver=1.12.1	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/jquery-ui/jquery-ui.min35d0.css	(from https://ciuskill.com/)
09:46:59	1988/1988	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/tipsy/tipsy.min.css?ver=1.0.0a	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/tipsy/tipsy.mina677.css	(from https://ciuskill.com/)
09:47:00	876/876	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/raty/um-raty.min.css?ver=2.6.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/raty/um-raty.mind315.css	(from https://ciuskill.com/)
09:47:00	34543/34543	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/fonticons-ii.min.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/fonticons-ii.min4250.css	(from https://ciuskill.com/)
09:47:00	24175/24175	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/fonticons-fa.min.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/legacy/fonticons/fonticons-fa.min4250.css	(from https://ciuskill.com/)
09:47:01	14966/14966	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/select2/select2.min.css?ver=4.0.13	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/libs/select2/select2.min4819.css	(from https://ciuskill.com/)
09:47:01	24592/24592	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-styles.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-styles4250.css	(from https://ciuskill.com/)
09:47:01	9406/9406	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-profile.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-profile4250.css	(from https://ciuskill.com/)
09:47:03	4246/4246	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-account.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-account4250.css	(from https://ciuskill.com/)
09:47:04	2044/2044	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-misc.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-misc4250.css	(from https://ciuskill.com/)
09:47:05	3543/3543	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-fileupload.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-fileupload4250.css	(from https://ciuskill.com/)
09:47:06	3751/3751	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default4250.css	(from https://ciuskill.com/)
09:47:06	5707/5707	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default.date.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default.date4250.css	(from https://ciuskill.com/)
09:47:06	2430/2430	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default.time.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default.time4250.css	(from https://ciuskill.com/)
09:47:07	3820/3820	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/simplebar.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/simplebar4250.css	(from https://ciuskill.com/)
09:47:07	12210/12210	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-responsive.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-responsive4250.css	(from https://ciuskill.com/)
09:47:07	5984/5984	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-old-default.css?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/css/um-old-default4250.css	(from https://ciuskill.com/)
09:47:08	386/386	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Sep%202023%2017:27:10%20GMT	https://ciuskill.com/wp-content/themes/estudiar/vamtam/assets/css/dist/responsive/layout-max-low.css?ver=1694366858	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/themes/estudiar/vamtam/assets/css/dist/responsive/layout-max-lowbabb.css	(from https://ciuskill.com/)
09:47:09	5751/5751	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Sep%202023%2017:27:10%20GMT	https://ciuskill.com/wp-content/themes/estudiar/vamtam/assets/css/dist/responsive/layout-max.css?ver=1694366858	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/themes/estudiar/vamtam/assets/css/dist/responsive/layout-maxbabb.css	(from https://ciuskill.com/)
09:47:09	25741/25741	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Sep%202023%2017:27:10%20GMT	https://ciuskill.com/wp-content/themes/estudiar/vamtam/assets/css/dist/responsive/layout-below-max.css?ver=1694366858	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/themes/estudiar/vamtam/assets/css/dist/responsive/layout-below-maxbabb.css	(from https://ciuskill.com/)
09:47:09	21474/21474	---M-Z	200	added ('OK')	text/css	date:Sun,%2010%20Sep%202023%2017:27:10%20GMT	https://ciuskill.com/wp-content/themes/estudiar/vamtam/assets/css/dist/responsive/layout-small.css?ver=1694366858	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/themes/estudiar/vamtam/assets/css/dist/responsive/layout-smallbabb.css	(from https://ciuskill.com/)
09:47:10	57912/57912	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202023%2005:00:47%20GMT	https://ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://ciuskill.com/)
09:47:10	669/669	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202023%2005:00:47%20GMT	https://ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://ciuskill.com/)
09:47:10	675/675	---M-Z	200	added ('OK')	text/css	date:Thu,%2019%20Oct%202023%2005:00:47%20GMT	https://ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://ciuskill.com/)
09:47:11	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Nov%202023%2018:44:43%20GMT	https://ciuskill.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://ciuskill.com/)
09:47:11	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2009%20Jun%202023%2005:49:24%20GMT	https://ciuskill.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://ciuskill.com/)
09:47:12	104135/104135	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Oct%202023%2015:20:03%20GMT	https://ciuskill.com/wp-content/plugins/piotnet-addons-for-elementor-pro/assets/js/minify/extension.min.js?ver=7.1.10	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/piotnet-addons-for-elementor-pro/assets/js/minify/extension.min7632.js	(from https://ciuskill.com/)
09:47:12	7007/7007	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Oct%202023%2015:20:03%20GMT	https://ciuskill.com/wp-content/plugins/piotnet-addons-for-elementor-pro/assets/js/minify/woocommerce-sales-funnels.min.js?ver=7.1.10	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/piotnet-addons-for-elementor-pro/assets/js/minify/woocommerce-sales-funnels.min7632.js	(from https://ciuskill.com/)
09:47:12	15055/15055	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2019%20Oct%202023%2005:00:47%20GMT	https://ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.16.6	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.minf92b.js	(from https://ciuskill.com/)
09:47:13	416/416	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2020%20Oct%202023%2003:21:11%20GMT	https://ciuskill.com/wp-content/plugins/ultimate-member/assets/js/um-gdpr.min.js?ver=2.7.0	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/plugins/ultimate-member/assets/js/um-gdpr.min4250.js	(from https://ciuskill.com/)
09:47:14	215857/215857	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Dec%202023%2004:17:17%20GMT	https://ciuskill.com/wp-json/	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-json/index.html	(from https://ciuskill.com/)
09:47:14	162024/162024	---MCZ	200	added ('OK')	application/json	date:Sun,%2017%20Dec%202023%2004:17:17%20GMT	https://ciuskill.com/wp-json/wp/v2/pages/23982	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-json/wp/v2/pages/23982.json	(from https://ciuskill.com/)
09:47:15	786/786	---M-Z	200	added ('OK')	text/xml	date:Sun,%2017%20Dec%202023%2004:17:18%20GMT	https://ciuskill.com/xmlrpc.php?rsd	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/xmlrpc0db0.php	(from https://ciuskill.com/)
09:47:15	2129/2129	---M-Z	200	added ('OK')	application/json	date:Sun,%2017%20Dec%202023%2004:17:18%20GMT	https://ciuskill.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fciuskill.com%2F	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-json/oembed/1.0/embede557.json	(from https://ciuskill.com/)
09:47:16	2288/2288	---M-Z	200	added ('OK')	text/xml	date:Sun,%2017%20Dec%202023%2004:17:19%20GMT	https://ciuskill.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fciuskill.com%2F&format=xml	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-json/oembed/1.0/embedebe4	(from https://ciuskill.com/)
09:47:16	2568/2568	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Sep%202023%2011:08:59%20GMT	https://ciuskill.com/wp-content/uploads/2023/09/cropped-Centurion-Institution-University-logo-32x32.png	C:/Users/Admin/Desktop/try9571/second/ciuskill.com/wp-content/uploads/2023/09/cropped-Centurion-Institution-University-logo-32x32.png	(from https://ciuskill.com/)
